,name,id,stage,year
2259,Jim Smith,5GXruybcLmXPjR9rKKFyS6,Sonora Tent,2023
2260,BICEP,73A3bLnfnz5BoQjb4gNCga,Yuma Tent,2017
2261,Floorplan,0RBnTX5xoVa1bDYt9Qbies,Yuma Tent,2017
2262,Nora En Pure,24DO0PijjITGIEWsO8XaPs,Yuma Tent,2017
2263,Nora En Pure,24DO0PijjITGIEWsO8XaPs,Sahara Tent,2019
2264,Nora En Pure,24DO0PijjITGIEWsO8XaPs,Yuma Tent,2023
2265,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,Coachella Stage,2017
2266,Future,1RyvyyTE3xzB2ZywiAwp0i,Coachella Stage,2017
2267,Schoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,Outdoor Theatre,2017
2268,Banks & Steelz,3bWdqOEkgKiSmVnHZM2feN,Outdoor Theatre,2017
2269,Arkells,3ShGiAyhxI6Rq3TknZ3gfk,Outdoor Theatre,2017
2270,Blossoms,6kXp61QMZFPcKMcRPqoiVj,Outdoor Theatre,2017
2271,Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,Mojave Tent,2017
2272,Moderat,5XsWrYhwadPBjW20qYbdZg,Mojave Tent,2017
2273,Mura Masa,5Q81rlcTFh3k6DQJXPdsot,Mojave Tent,2017
2274,Mura Masa,5Q81rlcTFh3k6DQJXPdsot,Mojave Tent,2023
2275,Car Seat Headrest,5PbpKlxQE0Ktl5lcNABoFf,Mojave Tent,2017
2276,Floating Points,2AR42Ur9PcchQDtEdwkv4L,Mojave Tent,2017
2277,Floating Points,2AR42Ur9PcchQDtEdwkv4L,Yuma Tent,2017
2278,Floating Points,2AR42Ur9PcchQDtEdwkv4L,Mojave Tent,2022
2279,Shura,1qpR5mURxk3d8f6mww6uKT,Mojave Tent,2017
2280,Swet Shop Boys,3ah2OYM4PbK5p1XIS5HfGD,Mojave Tent,2017
2281,S U R V I V E,6bwp9ObI8FWvMPCIWVBmhl,Gobi Tent,2017
2282,Nav,7rkW85dBwwrJtlHRDkJDAC,Gobi Tent,2017
2283,Dreamcar,4a4ZqWAUWjDNAnBTfxhJFn,Gobi Tent,2017
2284,Róisín Murphy,3qwabfaWewpfli7hMNM3O8,Gobi Tent,2017
2285,The Atomics,49EvnIqzacJXNqAp1iOlS8,Gobi Tent,2017
2286,Kaleo,7jdFEYD2LTYjfwxOdlVjmc,Gobi Tent,2017
2287,Mitski,2uYWxilOVlUdk4oV9DvwqK,Gobi Tent,2017
2288,Bishop Briggs,0yb46jwm7gqbZXVXZQ8Z1e,Gobi Tent,2017
2289,Bishop Briggs,0yb46jwm7gqbZXVXZQ8Z1e,Outdoor Theatre,2022
2290,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Sahara Tent,2017
2291,Röyksopp,5nPOO9iTcrs9k6yFffPxjH,Sahara Tent,2017
2292,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Sahara Tent,2017
2293,Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,Sahara Tent,2017
2294,Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,Sahara Tent,2019
2295,Brodinski,0ZurilbRp6KwW6dpaw4pEK,Sahara Tent,2017
2296,Autograf,0FVj4JuzTyudaXAwfqDQ20,Sahara Tent,2017
2297,Eli & Fur,5CkVLGKUJkIc1pmSk10QP4,Sahara Tent,2017
2298,Courtland,5QkcjGQlGHUZSMfQRT4BkY,Sahara Tent,2017
2299,Thee Commons,11YxOehcb8m03SbdW3Xc9l,Sonora Tent,2017
2300,Current Joys,0m5FakHKCQdA7UN0PIzMcL,Sonora Tent,2017
2301,Current Joys,0m5FakHKCQdA7UN0PIzMcL,Gobi Tent,2022
2302,Surf Curse,1gl0S9pS0Zw0qfa14rDD3D,Sonora Tent,2017
2303,Surf Curse,1gl0S9pS0Zw0qfa14rDD3D,Coachella Stage,2022
2304,Slow Hollows,7qME2V5vIIPqIKCpzxQMPz,Sonora Tent,2017
2305,Downtown Boys,7l8uFATeRemkWEA8Gn15YC,Sonora Tent,2017
2306,Las Ligas Menores,3MNvKeLzGSvOPtXJAjCOzf,Sonora Tent,2017
2307,QUITAPENAS,64NFwIwtxjxfrmg8Fro1HD,Sonora Tent,2017
2308,Daphni,4nhvb6x9ZhPiYCzrHDNia9,Yuma Tent,2017
2309,Daphni,4nhvb6x9ZhPiYCzrHDNia9,Yuma Tent,2022
2310,Red Axes,5Owm9QgL9BSCRQKTX6T08G,Yuma Tent,2017
2311,Miss Honey Dijon,0rbitX9knHAQ76hY9O4a4H,Yuma Tent,2017
2312,Chris Cruse,5Ka6PfnSJxJ2H4fmSCaY8B,Yuma Tent,2017
2313,Toots and the Maytals,6ZFv3wQwwWPiVDWhv0mjQK,Coachella Stage,2017
2314,Lee Fields & The Expressions,2bToe6WyGvADJftreuXh2K,Coachella Stage,2017
2315,Hans Zimmer,0YC192cP3KPCRWx8zr8MfZ,Outdoor Theatre,2017
2316,Whitney,6XpaIBNiVzIetEPCWDvAFP,Outdoor Theatre,2017
2317,Ezra Furman,1uR7zoLrSRI8bSL43OZ0GY,Outdoor Theatre,2017
2318,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,Mojave Tent,2017
2319,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,Mojave Tent,2017
2320,Kiiara,4u5smJBskI6Adzv08PuiUP,Mojave Tent,2017
2321,Honne,0Vw76uk7P8yVtTClWyOhac,Mojave Tent,2017
2322,GoldLink,5XenQ7XfcvQdfIbpLEFaKQ,Mojave Tent,2017
2323,Preoccupations,2bs3QE2ZMBjmb0QTqAjCj3,Mojave Tent,2017
2324,Jai Wolf,24V5UY0nChKpnb1TBPJhCw,Gobi Tent,2017
2325,Jai Wolf,24V5UY0nChKpnb1TBPJhCw,Sahara Tent,2023
2326,PNL,3NH8t45zOTqzlZgBvZRjvB,Gobi Tent,2017
2327,Jack Garratt,1Zp054Jc86WVKCxKEqZGOA,Gobi Tent,2017
2328,Nao,4rc8nzClXj7sUjvsHVg6AD,Gobi Tent,2017
2329,Sofi Tukker,586uxXMyD5ObPuzjtrzO1Q,Gobi Tent,2017
2330,Pond,4skJp5OKvcc9eKokiuhi2s,Gobi Tent,2017
2331,Grace Mitchell,3VjZEaHXvNbCmV5jc0VfZR,Gobi Tent,2017
2332,Ocho Ojos,0VWkKhev4sWYKb2ZO7CgpR,Gobi Tent,2017
2333,Ocho Ojos,0VWkKhev4sWYKb2ZO7CgpR,Sonora Tent,2019
2334,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Sahara Tent,2017
2335,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Sahara Tent,2017
2336,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Sahara Tent,2017
2337,Rambo V,1gCmAKtYteszDUnC7Q5pGZ,Sahara Tent,2017
2338,Westside Ty,49yDAOpvTWivvyP46BRy3K,Sahara Tent,2017
2339,T.S.O.L.,3ciRvbBIVz9fBoPbtSYq4x,Sonora Tent,2017
2340,Twin Peaks,1xD85sp0kecIVuMwUHShxs,Sonora Tent,2017
2341,Show Me the Body,5jh7sgXW2njALiIh0aPXjB,Sonora Tent,2017
2342,Hinds,6t1fFxQU1MsTjxteXhBNgl,Sonora Tent,2017
2343,Caveman,43v0qrDTLSQ2hYBlM5kmHZ,Sonora Tent,2017
2344,Los Blenders,19JX619qYCK7xfjaTxzhai,Sonora Tent,2017
2345,Tale of Us,1UL813H5aj3e8ekE5RqWqc,Yuma Tent,2017
2346,Tale of Us,1UL813H5aj3e8ekE5RqWqc,Sahara Tent,2023
2347,Marcel Dettmann,1sxHp39RqBEE01pgVqsdyP,Yuma Tent,2017
2348,The Belleville Three,1qFowsDlqPJBaadLGauQmB,Yuma Tent,2017
2349,Patrick Topping,7yRimuQSC5Ks3T2Ts0iyZa,Yuma Tent,2017
2350,Kygo*,23fqKkggKUBHNkbKtXEls4,Coachella Stage,2018
2351,SuperDuperKyle,43AMCPv0feMxjTPuXVNiM0,Coachella Stage,2018
2352,Los Ángeles Azules,0ZCO8oVkMj897cKgFH7fRW,Coachella Stage,2018
2353,Jean-Michel Jarre,5MhLmv7GgyjbxGqiIGasvT,Outdoor Theatre,2018
2354,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,Outdoor Theatre,2018
2355,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,Coachella Stage,2022
2356,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Outdoor Theatre,2018
2357,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Coachella Stage,2023
2358,Skip Marley,4ryoUS0W8qXokfMxrlJt6O,Outdoor Theatre,2018
2359,Knox Fortune,49O0SPoCoTiK2Nn2tOaHyU,Outdoor Theatre,2018
2360,Jamiroquai,6J7biCazzYhU3gM9j1wfid,Mojave Tent,2018
2361,Soulwax,43mWhBXSflupNLuNjM5vff,Mojave Tent,2018
2362,Dreams,0lawSNBxNgJFQYJnQzLH8c,Mojave Tent,2018
2363,Bleachers,2eam0iDomRHGBypaDQLwWI,Mojave Tent,2018
2364,Greta Van Fleet,4NpFxQe2UvRCAjto3JqlSl,Mojave Tent,2018
2365,Kelela,1U0sIzpRtDkvu1hXXzxh60,Mojave Tent,2018
2366,Slow Magic,3htNAy3vYWWYV8RZFeyRMT,Mojave Tent,2018
2367,MHD,4WnAHZz1pgl8hus8hidIRV,Mojave Tent,2018
2368,Smiles Davis,6vjhuQY1IzfsaJJIKskfZD,Mojave Tent,2018
2369,Carpenter Brut,1l2oLiukA9i5jEtIyNWIEP,Gobi Tent,2018
2370,Belly,0FOWNUFHPnMy0vOw1siGqi,Gobi Tent,2018
2371,Belly,0FOWNUFHPnMy0vOw1siGqi,Gobi Tent,2022
2372,The Blaze,1Dt1UKLtrJIW1xxRBejjos,Gobi Tent,2018
2373,The Blaze,1Dt1UKLtrJIW1xxRBejjos,Mojave Tent,2023
2374,LÉON,66ihevNkSYNzRAl44dx6jJ,Gobi Tent,2018
2375,Tank and the Bangas,5cAtakaadWHJLxmGKrKcX7,Gobi Tent,2018
2376,PVRIS,6oFs3qk4VepIVFdoD4jmsy,Gobi Tent,2018
2377,Moses Sumney,5W10uJRsbt9bROJDKoI1Wn,Gobi Tent,2018
2378,Benjamin Clementine,7zHIrsSBL7A0gEJfzv1m7z,Gobi Tent,2018
2379,DMM,5j8hMmO2bSxtwQH9Samk9n,Gobi Tent,2018
2380,REZZ,4aKdmOXdUKX07HVd3sGgzw,Sahara Tent,2018
2381,TroyBoi,0tvpihdAsKiNnP6sWS3jUI,Sahara Tent,2018
2382,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Sahara Tent,2018
2383,Cash Cash,6kACVPfCOnqzgfEF5ryl0x,Sahara Tent,2018
2384,Whethan,0vqJkZ0RpLZixt3lTmD8vP,Sahara Tent,2018
2385,Elohim,6wKxOKEA3K6R2UZ3COLXEY,Sahara Tent,2018
2386,Gingee,3vg9EHH1u4npneO85pf94L,Sahara Tent,2018
2387,Gingee,3vg9EHH1u4npneO85pf94L,Outdoor Theatre,2022
2388,Gingee,3vg9EHH1u4npneO85pf94L,Gobi Tent,2023
2389,The Buttertones,1CMml5seBEaxQzlmaGxMPx,Sonora Tent,2018
2390,The Regrettes,67WNUxmM7y4WzHPAVzBu3E,Sonora Tent,2018
2391,The Regrettes,67WNUxmM7y4WzHPAVzBu3E,Gobi Tent,2022
2392,Helado Negro,69qhRLDvsWJOhWGXXQ0lQQ,Sonora Tent,2018
2393,The Marías,2sSGPbdZJkaSE2AbcGOACx,Sonora Tent,2018
2394,The Marías,2sSGPbdZJkaSE2AbcGOACx,Gobi Tent,2022
2395,Fazerdaze,2awB7Ol181cocZcLLNBBAh,Sonora Tent,2018
2396,Boogarins,0ohvsn0lgt51qZUbu9ct4s,Sonora Tent,2018
2397,Señor Kino,2W0kFBz6nHARNF7A5KlWYG,Sonora Tent,2018
2398,Detroit Love,2w3WNw8TZdZP9LjJg1tWj6,Yuma Tent,2018
2399,Moon Boots,3cIXmCH7iNcslTbwrwS7zy,Yuma Tent,2018
2400,Avalon Emerson,4yrO1N273PlTaixa4BNwBz,Yuma Tent,2018
2401,HITO,5PNcqs6EtD6gSXgUiiJIUU,Yuma Tent,2018
2402,B.Traits,7nc2JTIfR3eZwXeq3pbwt2,Yuma Tent,2018
2403,Jesse Calosso,4XwOQygVdfTIgtERuKx0PG,Yuma Tent,2018
2404,Anakim,5Fkwv4f0Cec48ywsb8DnwJ,Yuma Tent,2018
2405,Beyoncé,6vWDO969PvNqNYHIOW5v0m,Coachella Stage,2018
2406,"Tyler, the Creator",4V8LLVI7PbaPR0K2TGSxFF,Coachella Stage,2018
2407,Wizkid,3tVQdUvClmAT7URs9V3rsp,Coachella Stage,2018
2408,David Byrne,20vuBdFblWUo2FCOvUzusB,Outdoor Theatre,2018
2409,Børns,1KP6TWI40m7p3QBTU6u2xo,Outdoor Theatre,2018
2410,Marian Hill,1xHQO9GJIW9OXHxGBISYc5,Outdoor Theatre,2018
2411,Sir Sly,3DFoVPonoAAt4EZ1FEI8ue,Outdoor Theatre,2018
2412,Tash Sultana,6zVFRTB0Y1whWyH7ZNmywf,Mojave Tent,2018
2413,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,Mojave Tent,2018
2414,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,Sahara Tent,2022
2415,Django Django,5Z1XZyEFY0dewG8faEIiEx,Mojave Tent,2018
2416,Declan McKenna,2D4FOOOtWycb3Aw9nY5n3c,Mojave Tent,2018
2417,Chloe x Halle,0AsThoR4KZSVktALiNcQwW,Mojave Tent,2018
2418,Salami Rose Joe Louis,6EHS9kZ9PpeXaJ4wZO3FSX,Mojave Tent,2018
2419,Highly Suspect,2pqd3HsfsvcBGtHvPOg6eg,Gobi Tent,2018
2420,Tom Misch,1uiEZYehlNivdK3iQyAbye,Gobi Tent,2018
2421,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,Gobi Tent,2018
2422,Alina Baraz,6hfwwpXqZPRC9CsKI7qtv1,Gobi Tent,2018
2423,Sigrid,4TrraAsitQKl821DQY42cZ,Gobi Tent,2018
2424,Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,Gobi Tent,2018
2425,Sudan Archives,2MPHBxznH1fj59jbOWY38u,Gobi Tent,2018
2426,Sudan Archives,2MPHBxznH1fj59jbOWY38u,Sonora Tent,2023
2427,Ron Gallo,4rfE3kN2zKNC9L9tt3iVOg,Gobi Tent,2018
2428,Loboman,7INUpwrRtYrG36Rh1WDfwm,Gobi Tent,2018
2429,Loboman,7INUpwrRtYrG36Rh1WDfwm,Sahara Tent,2019
2430,Loboman,7INUpwrRtYrG36Rh1WDfwm,Sahara Tent,2023
2431,Post Malone,246dkjvS1zLTtiykXe5h60,Sahara Tent,2018
2432,blackbear,2cFrymmkijnjDg9SS92EPM,Sahara Tent,2018
2433,Party Favor,7yPPzu5UdAK7yagQqjEZQm,Sahara Tent,2018
2434,Ekali,0Y0QSi6lz1bPik5Ffjr8sd,Sahara Tent,2018
2435,KITTENS,6qvzwwJSWg8cRlPywoudji,Sahara Tent,2018
2436,Hundred Waters,108ugtkRFQzP9nGgNiyERO,Sonora Tent,2018
2437,Oh Sees,3qYfqdVwX0fil71onLpLkh,Sonora Tent,2018
2438,The Bronx,7nqSDaZKccpnUqjzedyZF4,Sonora Tent,2018
2439,Cherry Glazerr,3pIGm1omCcHIb1juBNHspg,Sonora Tent,2018
2440,Priests,5DT78nxI4rAHYddufPUOBx,Sonora Tent,2018
2441,R.O.C.,4qU7IJSReZnsLy5907Mtau,Sonora Tent,2018
2442,Mild High Club,5J81VungUjSVHxlPpTI9KG,Sonora Tent,2018
2443,Otoboke Beaver,0HutkALC7kq2L8b9bnZUkq,Sonora Tent,2018
2444,Pachanga Boys,7EqE0DBntJS6OUT4gK9W3P,Yuma Tent,2018
2445,Bedouin,6IiZemRMna678qNhiRkYI5,Yuma Tent,2018
2446,Bedouin,6IiZemRMna678qNhiRkYI5,Yuma Tent,2022
2447,Jackmaster,1VQgvnkH9rOB2YkNr1ovuB,Yuma Tent,2018
2448,Yaeji,2RqrWplViWHSGLzlhmDcbt,Yuma Tent,2018
2449,Yaeji,2RqrWplViWHSGLzlhmDcbt,Gobi Tent,2023
2450,Sahar Z,47YdOgVXS5hzu5spoFFpHU,Yuma Tent,2018
2451,Eminem,7dGJo4pcD2V6oG8kP0tJRR,Coachella Stage,2018
2452,Odesza,21mKp7DqtSNHhCAU2ugvUw,Coachella Stage,2018
2453,Cardi B,4kYSro6naA4h99UJvo89HB,Coachella Stage,2018
2454,LANY,49tQo2QULno7gxHutgccqF,Coachella Stage,2018
2455,Lion Babe,4VA3EAvncrTucjTmrvd4GE,Coachella Stage,2018
2456,DeJ Loaf,7kFfY4UjNdNyaeUgLIEbIF,Outdoor Theatre,2018
2457,Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp,Outdoor Theatre,2018
2458,Magic Giant,7eaa5bidliPI0djFYv166f,Outdoor Theatre,2018
2459,Juice won,1UyN46UVy2wpmmnFQrBEwV,Outdoor Theatre,2018
2460,nostradahm,4rnw1CDstCOKuD73V0bLzh,Outdoor Theatre,2018
2461,King Krule,4wyNyxs74Ux8UIDopNjIai,Mojave Tent,2018
2462,6lack,4IVAbR2w4JJNJDDRFP3E83,Mojave Tent,2018
2463,Jacob Banks,0AepkoQhYvkjEzzwIcGxdV,Mojave Tent,2018
2464,Fidlar,3P6duIn7oHeiBACZfYeNud,Mojave Tent,2018
2465,Aminé,3Gm5F95VdRxW3mqCn8RPBJ,Mojave Tent,2018
2466,THEY.,0Raaw7kr1Vzat4ZvHzjsJR,Mojave Tent,2018
2467,LP,3oKnyRhYWzNsTiss5n4Z1J,Mojave Tent,2018
2468,Rolling Blackouts Coastal Fever,65mMkD9WW39U9Yadv0dWUF,Mojave Tent,2018
2469,Pax,1rTNvNMPdbMrZwTzvu1e7U,Mojave Tent,2018
2470,Barclay Crenshaw,3uWK9g12Kh4IarZX052vJR,Gobi Tent,2018
2471,Kamaiyah,3XVpDdKav6C6zwlDXPhMEO,Gobi Tent,2018
2472,Jidenna,4TsHKU8l8Wq7n7OPVikirn,Gobi Tent,2018
2473,AURORA,1WgXqy2Dd70QQOU7Ay074N,Gobi Tent,2018
2474,Hayley Kiyoko,3LjhVl7GzYsza1biQjTpaN,Gobi Tent,2018
2475,Japanese Breakfast,7MoIc5s9KXolCBH1fy9kkw,Gobi Tent,2018
2476,Japanese Breakfast,7MoIc5s9KXolCBH1fy9kkw,Mojave Tent,2022
2477,Noname,1EpyA68dKpjf7jXmQL88Hy,Gobi Tent,2018
2478,Noname,1EpyA68dKpjf7jXmQL88Hy,Mojave Tent,2023
2479,Phantom Thrett,2B2I4c6ZHlCPCPn11Igibu,Gobi Tent,2018
2480,Migos,6oMuImdp5ZcFhWP0ESe6mG,Sahara Tent,2018
2481,Illenium,45eNHdiiabvmbp4erw26rg,Sahara Tent,2018
2482,French Montana,6vXTefBL93Dj5IqAWq6OTv,Sahara Tent,2018
2483,Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2,Sahara Tent,2018
2484,Russ,1z7b1Pr1rSlvWRzsW3HOrS,Sahara Tent,2018
2485,San Holo,0jNDKefhfSbLR9sFvcPLHo,Sahara Tent,2018
2486,Giraffage,4kubsO16bEfCADaVUyoYb6,Sahara Tent,2018
2487,Hannah Wants,7sK4hnuUOXw6VStDw0q8NI,Sahara Tent,2018
2488,CVSS,6kHKj1YilXYA5am661cwOo,Sahara Tent,2018
2489,Princess Nokia,6lay1nwbE6hTx1jivysUAL,Sonora Tent,2018
2490,Princess Nokia,6lay1nwbE6hTx1jivysUAL,Coachella Stage,2022
2491,John Maus,4R073T3AVJKqAsbzLmLW9u,Sonora Tent,2018
2492,Cuco,2Tglaf8nvDzwSQnpSrjLHP,Sonora Tent,2018
2493,Cuco,2Tglaf8nvDzwSQnpSrjLHP,Outdoor Theatre,2022
2494,Buscabulla,0MoaBi6dSquXp6rrlqlF8R,Sonora Tent,2018
2495,Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,Sonora Tent,2018
2496,Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,Mojave Tent,2023
2497,B Boys,3oDbviiivRWhXwIE8hxkVV,Sonora Tent,2018
2498,The Delirians,3meHwyfkBwDLVwdwvTevgA,Sonora Tent,2018
2499,Chris Liebing,21444lX8gpmOX36icLmbFI,Yuma Tent,2018
2500,Chris Liebing,21444lX8gpmOX36icLmbFI,Yuma Tent,2022
2501,Joseph Capriati,7onsqSWPufMm5ZnUCECDpf,Yuma Tent,2018
2502,Motor City Drum Ensemble,4TlzX7s6kuZDtiBpsopcBf,Yuma Tent,2018
2503,Talaboman,0w1RQjkLFHpokbFNikYbPN,Yuma Tent,2018
2504,Peggy Gou,2mLA48B366zkELXYx7hcDN,Yuma Tent,2018
2505,Peggy Gou,2mLA48B366zkELXYx7hcDN,Yuma Tent,2022
2506,Kölsch,2D9Oe8R9UhbMvFAsMJpXj0,Yuma Tent,2018
2507,Kölsch,2D9Oe8R9UhbMvFAsMJpXj0,Yuma Tent,2019
2508,Omar-S,11dMqVZY4PHgVL80tejvHK,Yuma Tent,2018
2509,Kacey Musgraves,70kkdajctXSbqSMJbQO424,Coachella Stage,2019
2510,Mon Laferte,4boI7bJtmB1L3b1cuL75Zr,Coachella Stage,2019
2511,Los Tucanes de Tijuana,014WIDx7H4BRCHB1faiisK,Coachella Stage,2019
2512,Rüfüs Du Sol,5Pb27ujIyYb33zBqVysBkj,Outdoor Theatre,2019
2513,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,Outdoor Theatre,2019
2514,JPEGMafia,6yJ6QQ3Y5l0s0tn7b0arrO,Outdoor Theatre,2019
2515,88Glam,2I9SLklAOG0vdMiUUMNxRl,Outdoor Theatre,2019
2516,U.S. Girls,3AHFDfqhSqPBecjQDIOIJA,Sonora Tent,2019
2517,The Frights,2HSEdXKVq1WWtBbsIeNjRX,Sonora Tent,2019
2518,Still Woozy,4iMO20EPodreIaEl8qW66y,Sonora Tent,2019
2519,Still Woozy,4iMO20EPodreIaEl8qW66y,Mojave Tent,2022
2520,Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT,Sonora Tent,2019
2521,Rat Boy,2PmIyxmEFsNfQJjEifPDZC,Sonora Tent,2019
2522,Turnstile,2qnpHrOzdmOo1S4ox3j17x,Sonora Tent,2019
2523,Turnstile,2qnpHrOzdmOo1S4ox3j17x,Mojave Tent,2022
2524,Las Robertas,6tUZG2qdEyTuJDkTM7WCGp,Sonora Tent,2019
2525,Tomasa Del Real,3Dz4sliAAIVOlALfHW9TtD,Sonora Tent,2019
2526,Cool Era,0NDv8zDrHuzWlhUTm1CSo7,Sonora Tent,2019
2527,Yves Tumor,0qu422H5MOoQxGjd4IzHbS,Gobi Tent,2019
2528,Yves Tumor,0qu422H5MOoQxGjd4IzHbS,Gobi Tent,2023
2529,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,Gobi Tent,2019
2530,Polo & Pan,45yEuthJ9yq1rNXAOpBnqM,Gobi Tent,2019
2531,dvsn,7e1ICztHM2Sc4JNLxeMXYl,Gobi Tent,2019
2532,Calypso Rose,56QlZ0AFfkaaHyANLVkg5h,Gobi Tent,2019
2533,Beach Fossils,1bwUhKRmEkOZ1wuTnV9XjC,Gobi Tent,2019
2534,Hurray for the Riff Raff,2xLEV2jDreAOcpJXFNoXyt,Gobi Tent,2019
2535,Rosalía,7ltDVBr6mKbRvohxheJ9h1,Mojave Tent,2019
2536,Tierra Whack,4lPl9gqgox3JDiaJ1yklKh,Mojave Tent,2019
2537,King Princess,6beUvFUlKliUYJdLOXNj9C,Mojave Tent,2019
2538,Yellow Days,3dv4Q4q3LWOnbLJnC6GgTY,Mojave Tent,2019
2539,Kayzo,72iCiKwu6nu6Qq9emIwzYv,Sahara Tent,2019
2540,Blackpink,41MozSoPIsD1dJM0CLPjZF,Sahara Tent,2019
2541,Blackpink,41MozSoPIsD1dJM0CLPjZF,Coachella Stage,2023
2542,Jaden Smith,4vDSXzhxGtPJVnMvnzSZW4,Sahara Tent,2019
2543,Fisher,1VJ0briNOlXRtJUAzoUJdt,Sahara Tent,2019
2544,Jauz,5ttgIeUVka6FLyi00Uu5h8,Sahara Tent,2019
2545,Murda Child,5DndPvtN2rjBsy9lCOfM2u,Sahara Tent,2019
2546,Chris Lake,5Igpc9iLZ3YGtKeYfSrrOE,Yuma Tent,2019
2547,Amelie Lens,5Ho1vKl1Uz8bJlk4vbmvmf,Yuma Tent,2019
2548,CamelPhat,240wlM8vDrf6S4zCyzGj2W,Yuma Tent,2019
2549,CamelPhat,240wlM8vDrf6S4zCyzGj2W,Yuma Tent,2023
2550,Walker & Royce,1lAwVq9MxNJkB0dEY6xNoV,Yuma Tent,2019
2551,Ross from Friends,1Ma3pJzPIrAyYPNRkp3SUF,Yuma Tent,2019
2552,Blond:ish,6zsJjoCtL1WByG0VsuFWzR,Yuma Tent,2019
2553,Dave P,2BVYdY4PyfCF9z4NrkhEB2,Yuma Tent,2019
2554,Dave P,2BVYdY4PyfCF9z4NrkhEB2,Outdoor Theatre,2022
2555,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,Coachella Stage,2019
2556,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Coachella Stage,2019
2557,Sabrina Claudio,30DhU7BDmF4PH0JVhu8ZRg,Coachella Stage,2019
2558,Mr Eazi,4TAoP0f9OuWZUesao43xUW,Coachella Stage,2019
2559,ARIZONA,2xzyIzdjfeXX6FIQtlAAyw,Coachella Stage,2019
2560,BASSNECTAR,1JPy5PsJtkhftfdr6saN2i,Outdoor Theatre,2019
2561,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Outdoor Theatre,2019
2562,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Coachella Stage,2022
2563,the Interrupters,25Maank76ry2Tmbi2Ql1SF,Outdoor Theatre,2019
2564,Nostradahm,4rnw1CDstCOKuD73V0bLzh,Outdoor Theatre,2019
2565,Superorganism,0Wkm45quqfx3NepJpXDvwE,Sonora Tent,2019
2566,The Garden,4UVlSeEFDPmlkYKaRMRoOz,Sonora Tent,2019
2567,The Garden,4UVlSeEFDPmlkYKaRMRoOz,Gobi Tent,2023
2568,Turnover,0gLjJuczGWhqKVMmVpIT52,Sonora Tent,2019
2569,Hop Along,7hDLm8O99kRfpY3DjFHQAP,Sonora Tent,2019
2570,shame,6Ezyyu77f1fqfuYmwaogfe,Sonora Tent,2019
2571,Javiera Mena,6c0qylj1D1gqcUUN2P8Ofp,Sonora Tent,2019
2572,the Messthetics,61wWE8w2nqaoNmKCOjJ4Hm,Sonora Tent,2019
2573,the Red Pears,3FRYBFCNEBWMjk6kvwjHQT,Sonora Tent,2019
2574,Little Simz,6eXZu6O7nAUA5z6vLV8NKI,Gobi Tent,2019
2575,Parcels,3oKRxpszQKUjjaHz388fVA,Gobi Tent,2019
2576,Smino,1ybINI1qPiFbwDXamRtwxD,Gobi Tent,2019
2577,Maggie Rogers,4NZvixzsSefsNiIqXn0NDe,Gobi Tent,2019
2578,Maggie Rogers,4NZvixzsSefsNiIqXn0NDe,Coachella Stage,2022
2579,SiR,3QTDHixorJelOLxoxcjqGx,Gobi Tent,2019
2580,JAIN,4gdMJYnopf2nEUcanAwstx,Gobi Tent,2019
2581,SALES,6vVztIuqdDHvYWxOEXCzjN,Gobi Tent,2019
2582,Jambinai,20xwrwSmGSBQLLV0EVRS9M,Gobi Tent,2019
2583,CPTN KIRK,5lUvERizYOj2gKXfrmyW6q,Gobi Tent,2019
